"model_id","region","unit_class","outcome","fold","validation_view","prediction_support_rule","n_validation","n_validation_supported","n_validation_unsupported_factor_levels","privacy_suppressed","metric_1_name","metric_1","metric_2_name","metric_2","conditional_observer_or_location_BLUP_used"
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",1.6214400284415,"brier",0.223858660180596,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",1.62703188238552,"brier",0.159072455454357,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",373,313,60,FALSE,"rmse_log",0.77178806468091,"mae_log",0.630606589283959,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",318,318,0,FALSE,"rmse_log",1.01705446946085,"mae_log",0.716300857990043,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",450,424,26,FALSE,"rmse_log",0.705684158237082,"mae_log",0.572824511778709,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",365,123,242,FALSE,"rmse_log",0.6559765458962,"mae_log",0.528067542338548,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",1.60520098827081,"brier",0.157679423444357,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.464503930390196,"brier",0.140518685377944,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",0.429847628876322,"brier",0.128838145840833,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",3.31726593874433,"brier",0.18636362757303,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",33,20,13,FALSE,"rmse_log",0.805172115999376,"mae_log",0.497520851009046,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.741432313802944,"brier",0.251063204765033,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.525962852716132,"brier",0.169243141282291,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.736100682732362,"brier",0.267896215421398,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.71336235374469,"brier",0.224220777262279,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",403,387,16,FALSE,"rmse_log",1.06226889024346,"mae_log",0.844125614446238,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",337,335,2,FALSE,"rmse_log",0.801755276479815,"mae_log",0.651086008310061,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",216,216,0,FALSE,"rmse_log",0.778145125884295,"mae_log",0.664078985822651,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",576,547,29,FALSE,"rmse_log",0.825140788682396,"mae_log",0.659425254256336,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46082,46082,0,FALSE,"log_loss",0.415320985639145,"brier",0.128822760499773,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55724,55475,249,FALSE,"log_loss",0.457418271766117,"brier",0.134600527849768,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57044,57044,0,FALSE,"log_loss",0.420013784769498,"brier",0.130012180338734,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58340,57212,1128,FALSE,"log_loss",0.419569389220991,"brier",0.130375280052624,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",7401,7401,0,FALSE,"rmse_log",1.40165534246871,"mae_log",1.15230853049291,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",9050,9008,42,FALSE,"rmse_log",1.39876980113514,"mae_log",1.16520946810092,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",8895,8895,0,FALSE,"rmse_log",1.42644027946028,"mae_log",1.16771576068526,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",9319,9140,179,FALSE,"rmse_log",1.3931521644398,"mae_log",1.15798003837137,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.423334537176719,"brier",0.0390614822515031,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.791195176426905,"brier",0.0663072919889164,FALSE
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.269651392891815,"brier",0.0477818182992689,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.583736227150804,"brier",0.061684751460816,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",118,30,88,FALSE,"rmse_log",2.08301277191767,"mae_log",1.85790330720698,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",113,84,29,FALSE,"rmse_log",1.67595307958443,"mae_log",1.37463079661783,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",133,63,70,FALSE,"rmse_log",2.09528524420322,"mae_log",1.72513424112414,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.0545479132126831,"brier",0.00733522348902293,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.487965062521753,"brier",0.0264900656953643,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",1.70557314909383,"brier",0.0935251798310186,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",16.5225542781049,"brier",0.899979366264898,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.742058091112292,"brier",0.23590158715935,FALSE
"M05","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.730263559860678,"brier",0.215380327637044,FALSE
"M05","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.522854203286914,"brier",0.151277009744254,FALSE
"M05","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.880551462403188,"brier",0.213798423795733,FALSE
"M05","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",620,586,34,FALSE,"rmse_log",1.59366376251049,"mae_log",1.31160742320876,FALSE
"M05","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",476,465,11,FALSE,"rmse_log",1.66292245701191,"mae_log",1.30859655483724,FALSE
"M05","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",438,437,1,FALSE,"rmse_log",1.64620288372022,"mae_log",1.41986699572289,FALSE
"M05","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",480,428,52,FALSE,"rmse_log",1.62528200278164,"mae_log",1.36142266522135,FALSE
"M05","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.397307781553388,"brier",0.119032823406966,FALSE
"M05","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.393709255608201,"brier",0.118691969094649,FALSE
"M05","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.368270883726852,"brier",0.106603724125602,FALSE
"M05","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.387773278386229,"brier",0.11580625483225,FALSE
"M05","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",6335,6335,0,FALSE,"rmse_log",0.902692872348191,"mae_log",0.7464175444181,FALSE
"M05","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",7782,7753,29,FALSE,"rmse_log",0.950582013454164,"mae_log",0.763312816046253,FALSE
"M05","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",6927,6923,4,FALSE,"rmse_log",1.04914251954094,"mae_log",0.822430902872462,FALSE
"M05","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",7967,7810,157,FALSE,"rmse_log",1.00635364319787,"mae_log",0.802655269427918,FALSE
"M05","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.312894892240202,"brier",0.0827248002383197,FALSE
"M05","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.77429631100823,"brier",0.0720297766995096,FALSE
"M05","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.526182878460694,"brier",0.0708054755415404,FALSE
"M05","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.637287714608395,"brier",0.0684633038528264,FALSE
"M05","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",163,139,24,FALSE,"rmse_log",1.73115275501822,"mae_log",1.43141907376195,FALSE
"M05","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",141,55,86,FALSE,"rmse_log",1.580777710895,"mae_log",1.28391488012568,FALSE
"M05","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",177,104,73,FALSE,"rmse_log",1.04132483185055,"mae_log",0.845933113337699,FALSE
"M05","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",146,73,73,FALSE,"rmse_log",1.35709603438278,"mae_log",1.08447475003691,FALSE
"M05","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.277443748765255,"brier",0.0220605052889055,FALSE
"M05","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",1.31855436507053,"brier",0.073936338857051,FALSE
"M05","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",2.43309653871503,"brier",0.136775809646425,FALSE
"M05","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.503816524990181,"brier",0.164845614654125,FALSE
"M05","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M05","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",26,26,0,FALSE,"rmse_log",8.00367614743828,"mae_log",6.72812336932313,FALSE
